city,year,month,date,temp_mean,precip_tot,rh_mean,wind_mean,rad_mean,et0_tot
Kilis,2024,6,2024-06-01,1.4294030279975436,-0.9793806067640598,-1.4891723912749812,0.8131284467936016,1.4710067312596322,-0.40497468515769974
Kilis,2024,7,2024-07-01,1.4603850051065137,-0.9986836765134982,-0.8694060968047495,2.6737642215801634,1.292695792081626,-0.5365404319706627
Kilis,2024,8,2024-08-01,1.3653319948926463,-0.6548301305644448,-0.3731286275277931,2.5186614027480334,0.8966000626195529,-0.5335939684430266
Kilis,2024,9,2024-09-01,0.8836873992671581,-0.3740673525969089,-0.014879642583629577,0.41995594791338153,0.2391307241628591,-0.5301051169704689
Kilis,2024,10,2024-10-01,0.21866120299970052,-0.8257730029026027,-1.2436985584952294,-0.9763178578989974,-0.27787618624038946,-0.5320401449471288
Kilis,2024,11,2024-11-01,-0.647452696872812,1.1099683351654763,0.3729630642559956,-1.319693599057922,-1.1035439434788363,-0.49112652527496875
Kilis,2024,12,2024-12-01,-1.2913736386124395,0.4315462665847353,1.0616994211023587,0.11380052583699435,-1.446066414227416,-0.4572639488867919
Kilis,2025,1,2025-01-01,-1.3305620055602376,-0.9793442302692353,0.35619643229520337,-0.6226294670167996,-1.0736315095692102,-0.23248081588615183
Kilis,2025,2,2025-02-01,-1.4642400327267033,-0.3833840789306212,0.4488973136707397,-1.299389689561581,-0.8123521520884489,-0.2702134482276486
Kilis,2025,3,2025-03-01,-0.5012227023978917,-0.5804184584816523,0.035691938995974955,-1.0587357965133748,-0.21315919310361386,0.10535353346124354
Kilis,2025,4,2025-04-01,-0.20235681703904818,-0.23297438102145537,-0.1749874809150889,-0.6255526445814082,0.28486122354213433,-0.13252025055638636
Kilis,2025,5,2025-05-01,0.5193094967240843,-0.4905348631889017,-0.6810511752907429,0.29024982604110294,0.9235966572079112,-0.4956856498509451
Kilis,2025,6,2025-06-01,1.1873084848441269,-0.9822492931901919,-1.9656051506943737,0.9217479792912512,1.4619724667590341,-0.5339606701373636
Kilis,2025,7,2025-07-01,1.3653444118766256,-1.0507939379495952,-1.1052339151764308,2.8044591985130376,1.233826872605879,-0.5337261463343365
Kilis,2025,8,2025-08-01,1.3848345553842554,-1.0529137497528482,-0.9206674069384408,2.165666476876142,0.9745597344734552,-0.5334916225313093
Kilis,2025,9,2025-09-01,0.9222792347713767,-0.7847178320743139,-0.8465909476432953,0.63344990024006,0.42981252784815105,-0.5332570987282822
Kilis,2025,10,2025-10-01,0.22754610463012914,-0.5088279183004724,-0.09175801804486598,-1.1301841385258984,-0.35939200283363104,-0.5324801869803332
Kilis,2025,11,2025-11-01,-0.3327492054570358,-0.49632913752264174,-1.0615562333946373,-0.5844825961893702,-1.0226192215967498,-0.5317032752323843
Kilis,2025,12,2025-12-01,-1.1232238540643051,0.3160887706306104,0.5842712639594129,-0.30021769454545855,-1.4212365352309044,-0.5184514407512345
Mardin,1990,1,1990-01-01,-1.4276817101356312,0.42048582496462766,0.9924141585828667,0.18124868723845994,-1.1653187098923579,-0.48067965379747474
Mardin,1990,2,1990-02-01,-1.1688241244579756,1.3618549145240666,1.1660857013549129,0.3009962786529205,-0.9348582835718763,-0.23593104739437826
Mardin,1990,3,1990-03-01,-0.6187074852427685,-0.5597805392618849,0.34851226410339453,-0.213710115603364,0.14478681095784998,1.447017863302145
Mardin,1990,4,1990-04-01,-0.25059149143044723,0.9328320728865472,0.6386668624673579,-1.3866043312738447,0.09684748376981815,1.841236715874495
Mardin,1990,5,1990-05-01,0.4832632812874955,-0.8802562263715018,-0.5383711845002178,-1.0042089752077465,0.8810735910937629,-0.19493864875561662
Mardin,1990,6,1990-06-01,1.072626451163387,-0.5602462538123231,-1.1628934574254781,0.8285500541406765,1.3110084360757293,-0.6310210027856575
Mardin,1990,7,1990-07-01,1.57569243574944,-0.9472596391240722,-1.3747316229062547,0.7605110109657636,1.264436265249031,-0.6311150784453312
Mardin,1990,8,1990-08-01,1.3570871706291139,-0.947903828454074,-1.4858101556468166,1.1623575130424904,0.9992165259094044,-0.6308084295844438
Mardin,1990,9,1990-09-01,0.8787104707193745,-0.947081164344509,-1.3020614056875068,1.1278065253704141,0.4082166099811813,-0.6305017807235564
Mardin,1990,10,1990-10-01,0.28554775913598546,-0.8878777333402083,-0.7091638503720555,0.32824397037303504,-0.5124370922260832,-0.6301951318626691
Mardin,1990,11,1990-11-01,-0.32071897560044244,-0.10610229800557662,0.25627874543981827,-0.5546878006441324,-0.922088159365089,-0.6210725435494397
Mardin,1990,12,1990-12-01,-0.947665480527925,-0.1847830903205022,0.7546316324494015,-0.2938119753248592,-1.239480534439199,-0.6167586494829425
